mass,wheel_mass,wheel_radius,MaxRPM,MinRPM,MaxBrakeTorque,MaxMotorTorque,MaxSteeringAngle,TireDragCoeff,WheelDamping,ShiftTime,TractionControlSlipLimit,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
2426.351,27.759,0.347,10630.072,681.128,2631.852,469.742,39.729,3.593,1.315,0.373,0.66,0.315,8.622,9,1.502,2.8,-1.84
2350.749,28.329,0.346,6674.009,1044.277,2528.787,488.986,44.577,4.062,0.954,0.522,0.891,0.305,8.696,9,1.39,2.8,-1.802
2356.34,32.877,0.388,7061.913,954.348,2941.753,535.607,39.512,4.626,1.139,0.457,0.906,0.193,9.591,11,0.855,2.4,-1.658
2165.921,22.816,0.344,9463.996,801.981,2564.63,537.33,46.533,3.637,1.087,0.384,0.803,0.239,10.047,8,0.834,2.4,-1.891
2472.432,26.996,0.382,9753.416,967.22,3089.989,547.741,36.412,3.949,0.968,0.425,0.864,0.217,9.434,9,1.179,2.6,-1.94
2484.432,57.837,0.388,7481.992,901.98,2588.444,520.97,43.431,3.492,0.271,0.307,0.789,0.928,6.787,11,1.816,3.4,-1.31
2401.703,28.377,0.343,6835.385,737.839,2747.834,464.222,32.188,4.763,1.159,0.34,0.701,0.191,9.609,11,0.999,2.4,-1.85
2497.882,29.05,0.385,6782.047,878.368,2767.82,546.988,31.642,4.584,0.895,0.508,0.683,0.27,7.67,11,1.967,3.2,-1.727
2463.495,34.068,0.388,10096.582,968.88,2514.942,487.556,31.132,2.148,0.566,0.386,0.829,0.463,7.086,11,2.065,3.6,-1.468
2476.406,58.001,0.383,9774.231,822.051,2536.225,415.553,48.002,4.031,0.317,0.457,0.653,0.933,6.51,11,2.051,3.4,-1.313
2183.284,25.575,0.355,8350.408,833.032,2850.485,479.616,39.068,2.563,1.023,0.211,0.817,0.473,10.124,7,0.665,2.4,-1.673
2141.457,34.982,0.344,8662.994,888.71,2865.359,543.041,39.787,3.943,1.205,0.319,0.753,0.207,10.154,9,0.845,2.2,-1.969
2303.824,32.531,0.38,9053.09,675.82,2658.085,502.201,41.149,4.783,0.959,0.428,0.862,0.196,8.974,10,1.089,2.6,-1.644
2426.185,46.821,0.379,9946.566,798.959,2855.767,460.283,39.387,4.073,0.811,0.405,0.838,0.561,8.323,8,1.491,2.8,-1.711
2475.05,45.062,0.389,10831.605,1012.821,2538.449,538.167,41.177,4.931,0.669,0.358,0.922,0.502,6.878,12,2.093,3.6,-1.54
2390.787,35.918,0.38,6365.942,733.554,2846.542,501.187,38.684,4.874,1.043,0.283,0.799,0.293,9.138,9,1.087,2.6,-1.707
2044.703,31.38,0.354,9145.319,771.288,2737.14,408.173,37.822,3.988,0.986,0.336,0.864,0.16,10.294,8,0.448,1.8,-1.622
2485.439,34.001,0.387,9478.879,673.235,2560.554,503.249,36.58,2.809,0.661,0.399,0.782,0.339,7.347,10,1.936,3.4,-1.492
2427.339,34.062,0.355,7898.096,601.621,2685.764,436.407,36.31,4.138,0.932,0.379,0.725,0.248,8.89,10,1.313,2.6,-1.68
2463.515,24.486,0.379,8518.819,702.861,2587.349,535.747,33.918,4.526,1.015,0.283,0.804,0.293,7.938,10,1.669,3.2,-1.627
2387.523,29.316,0.389,11506.121,894.423,2734.867,450.394,40.761,2.669,1.287,0.246,0.804,0.386,7.929,9,1.798,2.8,-1.837
2428.449,53.986,0.383,9295.373,1019.686,2535.731,411.369,46.095,4.349,0.677,0.395,0.82,0.8,7.058,10,1.985,3.4,-1.564
2125.504,37.235,0.376,12606.721,855.428,2540.17,451.69,39.695,2.551,1.085,0.419,0.804,0.519,9.179,7,1.114,2.6,-1.649
2295.048,30.297,0.376,8965.709,844.421,3019.606,490.039,36.924,4.558,0.918,0.458,0.866,0.145,9.956,11,0.881,2.4,-1.787
