max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,2.0,0.35,0.47,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.06,2.649,1.0,0.447,1.25,5.469
6494.689,0.15,2.0,0.326,0.5,8.629,2681.225,0.3,3.5,0.208,32.221,1500.0,0.168,2.347,6.0,0.512,1.25,5.205
5800.0,0.15,2.0,0.35,0.467,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.066,2.652,1.0,0.446,1.25,5.47
5800.0,0.15,2.0,0.35,0.454,10.0,2404.0,0.3,3.137,0.25,35.5,1500.0,0.104,2.587,2.0,0.457,1.25,5.48
5800.0,0.15,1.736,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.132,2.625,1.0,0.449,1.25,5.317
5800.0,0.15,1.893,0.35,0.468,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.064,2.617,2.0,0.45,1.25,5.487
5800.0,0.15,2.0,0.35,0.472,10.0,2404.0,0.3,3.5,0.238,35.5,1500.0,0.056,2.629,2.0,0.45,1.25,5.512
5800.0,0.14,1.644,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.178,2.574,2.0,0.468,1.25,5.322
5956.952,0.15,2.0,0.35,0.471,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.058,2.645,2.0,0.446,1.25,5.4
6499.568,0.142,1.247,0.306,0.408,10.691,2404.0,0.475,3.277,0.25,34.532,1594.601,0.583,1.966,10.0,0.697,1.45,5.176
5800.0,0.15,1.591,0.268,0.429,10.319,2404.0,0.368,3.5,0.266,35.5,1348.098,0.234,2.312,7.0,0.553,1.4,4.873
5800.0,0.15,2.0,0.35,0.448,10.0,2404.0,0.3,3.5,0.25,35.5,1313.027,0.125,2.625,2.0,0.434,1.3,5.143
6961.788,0.15,1.066,0.376,0.363,11.24,2238.337,0.44,1.207,0.208,32.17,1236.235,0.655,1.89,11.0,0.709,1.45,4.646
5985.819,0.158,2.0,0.35,0.458,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.084,2.601,3.0,0.447,1.25,5.382
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1308.834,0.127,2.681,1.0,0.421,1.25,5.248
5800.0,0.15,2.0,0.35,0.473,10.0,2404.0,0.3,3.5,0.25,35.5,1534.696,0.054,2.671,2.0,0.442,1.25,5.556
5800.0,0.135,1.53,0.35,0.441,10.0,2404.0,0.387,2.945,0.25,35.039,1500.0,0.29,2.347,6.0,0.539,1.35,5.225
4808.968,0.124,2.604,0.225,0.5,8.634,2515.565,0.346,1.378,0.25,33.335,1233.494,0.606,1.977,10.0,0.609,1.45,4.326
5800.0,0.15,2.0,0.35,0.464,10.0,2404.0,0.327,3.5,0.25,35.5,1500.0,0.09,2.657,2.0,0.438,1.25,5.492
5800.0,0.15,1.557,0.35,0.451,10.0,2566.232,0.268,3.5,0.25,35.5,1409.465,0.222,2.448,5.0,0.493,1.35,5.143
5800.0,0.15,1.818,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.091,2.719,1.0,0.416,1.2,5.309
6199.24,0.15,2.0,0.35,0.592,10.0,2192.112,0.216,1.377,0.25,32.2,1500.0,0.607,2.192,6.0,0.542,1.45,4.711
5800.0,0.15,2.0,0.35,0.5,10.0,2567.431,0.3,3.5,0.25,35.5,1500.0,0.068,2.736,1.0,0.407,1.2,5.36
5800.0,0.15,1.781,0.35,0.5,10.0,2404.0,0.329,3.5,0.25,35.5,1500.0,0.11,2.664,2.0,0.437,1.25,5.373
5800.0,0.15,1.807,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.097,2.722,1.0,0.416,1.2,5.306
