max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5368.73,0.16,1.692,0.334,0.472,9.928,2103.413,0.315,3.525,0.254,36.738,1498.567,0.154,-6.408,7,0.0,0.0,5.517
5375.696,0.154,1.326,0.308,0.416,9.956,2076.641,0.311,3.536,0.254,36.731,1352.338,0.337,-6.903,7,0.0,0.0,2.442
4265.793,0.152,1.58,0.351,0.486,11.889,2068.219,0.279,3.596,0.249,36.619,1504.239,0.265,-6.502,5,0.0,0.0,3.402
5888.863,0.16,1.942,0.334,0.486,10.069,2106.304,0.315,3.521,0.246,36.737,1502.728,0.124,-6.105,5,0.0,0.0,2.206
5368.93,0.156,1.92,0.347,0.471,9.928,2100.993,0.282,3.563,0.25,36.76,1503.516,0.126,-6.166,5,0.0,0.0,6.354
5814.903,0.152,2.012,0.347,0.486,10.067,2404.948,0.297,3.493,0.249,35.579,1503.472,0.028,0.287,0,0.049,0.15,3.634
5418.993,0.153,1.355,0.346,0.417,11.303,2114.029,0.315,3.534,0.237,36.625,1354.154,0.323,-6.777,8,0.0,0.0,2.41
5289.397,0.152,1.647,0.334,0.416,9.927,2103.489,0.244,3.534,0.253,36.619,1507.328,0.187,-6.502,7,0.0,0.0,4.327
5664.028,0.152,1.935,0.348,0.486,10.069,2414.935,0.31,3.518,0.249,35.397,1503.472,0.033,-4.057,1,0.0,0.0,3.643
5289.397,0.144,1.379,0.335,0.467,9.927,2102.321,0.297,3.52,0.259,36.621,1507.328,0.31,-6.692,6,0.0,0.0,2.376
5369.105,0.156,1.627,0.347,0.416,9.955,2076.008,0.282,3.494,0.26,36.632,1503.516,0.186,-6.402,6,0.0,0.0,2.361
5676.62,0.152,1.934,0.352,0.486,10.065,2350.764,0.308,3.516,0.249,36.624,1503.472,0.033,-5.959,3,0.0,0.0,6.531
5823.829,0.152,1.253,0.335,0.485,10.065,2099.163,0.31,3.516,0.249,36.803,1503.5,0.374,-6.662,3,0.0,0.0,0.683
5676.605,0.152,2.015,0.351,0.484,9.887,2424.591,0.308,3.514,0.249,35.565,1503.552,0.032,-5.755,2,0.0,0.0,6.368
5375.177,0.152,1.336,0.309,0.421,9.956,2076.714,0.311,3.533,0.255,36.629,1352.338,0.332,-6.744,7,0.0,0.0,0.0
5676.62,0.154,1.935,0.352,0.486,10.065,2362.181,0.308,3.391,0.249,36.624,1503.472,0.032,-5.825,3,0.0,0.0,1.016
5677.255,0.152,2.012,0.347,0.5,9.887,2400.243,0.297,3.514,0.246,35.579,1503.557,0.021,0.181,1,0.061,0.2,3.48
5375.177,0.151,1.296,0.335,0.497,10.073,2083.521,0.319,3.494,0.255,36.656,1361.34,0.352,-6.673,5,0.0,0.0,5.27
5676.241,0.152,2.004,0.347,0.486,10.067,2404.948,0.315,3.493,0.249,35.572,1503.408,0.05,-5.694,1,0.0,0.0,4.484
5817.529,0.152,2.015,0.347,0.499,9.889,2420.962,0.299,3.514,0.249,35.579,1503.552,0.013,0.917,1,0.166,0.25,4.503
5817.529,0.152,2.015,0.347,0.499,9.889,2405.27,0.299,3.514,0.249,35.579,1503.552,0.013,2.55,0,0.054,0.2,3.228
5666.767,0.151,2.038,0.335,0.497,10.073,2083.521,0.319,3.303,0.255,36.661,1500.174,0.133,-6.188,4,0.0,0.0,1.133
5819.673,0.152,2.03,0.347,0.499,9.889,2405.27,0.299,3.514,0.249,35.644,1503.511,0.015,2.252,0,0.069,0.2,3.902
5677.255,0.152,2.015,0.346,0.5,9.887,2424.591,0.297,3.514,0.247,35.579,1503.552,0.021,-1.236,2,0.0,0.0,2.262
4552.739,0.131,1.745,0.288,0.431,11.1,2060.571,0.214,3.053,0.287,36.837,1311.911,0.287,-6.749,12,0.0,0.0,0.0
5120.628,0.144,1.995,0.356,0.513,9.845,2263.111,0.277,3.566,0.251,35.519,1498.499,0.117,-5.801,2,0.0,0.0,2.562
4572.45,0.131,1.798,0.331,0.427,9.847,2050.889,0.323,3.359,0.252,36.837,1503.349,0.212,-6.731,8,0.0,0.0,2.286
6133.21,0.144,1.995,0.357,0.513,9.845,2260.129,0.291,3.537,0.248,35.559,1498.109,0.06,-5.361,2,0.0,0.0,4.239
5854.675,0.131,1.798,0.331,0.427,9.874,2061.795,0.323,3.359,0.252,36.837,1503.349,0.146,-6.724,8,0.0,0.0,2.644
6191.236,0.131,1.789,0.363,0.513,9.393,2104.99,0.288,3.362,0.246,36.827,1501.06,0.127,-6.26,7,0.0,0.0,2.346
6132.839,0.144,1.995,0.363,0.513,9.944,2257.535,0.288,3.347,0.246,36.712,1498.07,0.061,-6.002,4,0.0,0.0,3.961
5913.586,0.143,2.003,0.362,0.513,9.833,2104.99,0.288,3.354,0.246,36.71,1493.524,0.124,-6.182,5,0.0,0.0,5.846
5903.667,0.145,2.012,0.347,0.513,10.067,2483.295,0.295,3.504,0.245,35.449,1493.484,0.033,-3.536,2,0.0,0.0,3.094
5522.543,0.144,1.79,0.363,0.514,9.848,2089.696,0.32,3.568,0.251,36.797,1501.162,0.131,-6.422,4,0.0,0.0,2.749
5855.243,0.145,2.012,0.345,0.513,9.853,2490.521,0.294,3.542,0.245,36.932,1503.271,0.04,-5.99,3,0.0,0.0,7.669
5935.027,0.145,2.012,0.345,0.513,9.849,2098.149,0.294,3.542,0.245,36.797,1503.271,0.127,-6.186,3,0.0,0.0,4.17
