max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET
5076.984,0.154,1.821,0.328,0.534,8.133,2628.972,0.295,3.592,0.245,31.753,1235.88,0.187,0.999,8,1.096,1.75
5049.082,0.154,1.821,0.324,0.509,11.152,2663.828,0.295,3.584,0.245,31.754,1277.114,0.149,1.05,7,1.065,1.75
5276.565,0.154,1.027,0.364,0.493,10.025,2612.007,0.316,1.37,0.248,31.765,1247.26,0.609,-1.756,6,0,0
6134.114,0.155,2.043,0.347,0.49,9.902,2563.114,0.302,3.559,0.248,35.461,1440.268,0.066,1.974,3,0.668,1.45
6142.458,0.155,1.964,0.347,0.49,9.913,2558.558,0.302,3.734,0.246,35.283,1437.775,0.067,1.969,5,0.664,1.45
5018.378,0.126,1.002,0.358,0.494,10.033,2630.136,0.299,1.136,0.21,35.488,1215.727,0.675,-3.571,7,0,0
5217.673,0.125,1.002,0.356,0.495,10.033,2587.701,0.373,1.277,0.247,34.512,1218.868,0.635,-2.716,8,0,0
5223.454,0.155,1.006,0.364,0.493,10.026,2598.383,0.316,1.549,0.248,31.754,1247.26,0.557,0.141,6,1.89,2.3
5076.408,0.155,1.005,0.329,0.491,9.812,2628.974,0.244,1.829,0.248,31.778,1238.552,0.498,-1.785,9,1.728,1.95
5047.236,0.154,1.163,0.351,0.495,10.015,2678.791,0.295,1.95,0.23,31.885,1231.798,0.443,0.476,7,1.415,1.85
5093.866,0.156,1.162,0.365,0.487,11.071,2651.907,0.285,1.931,0.246,31.885,1211.644,0.448,0.139,7,1.869,2.25
5362.767,0.154,2.038,0.347,0.494,10.025,2628.492,0.285,3.543,0.246,31.962,1437.774,0.1,1.339,4,0.906,1.6
5226.909,0.155,1.002,0.356,0.494,10.055,2682.287,0.372,1.698,0.246,31.901,1211.288,0.515,-2.426,7,0,0
5018.994,0.147,1.179,0.348,0.483,10.032,2640.768,0.296,1.22,0.245,35.495,1325.241,0.651,-2.554,5,0,0
5050.16,0.153,1.001,0.364,0.509,11.152,2667.531,0.371,1.716,0.245,31.753,1277.114,0.51,-1.363,8,0,0
6151.767,0.154,1.209,0.347,0.487,10.959,2630.255,0.302,3.528,0.246,35.594,1223.157,0.395,0.711,5,1.255,1.85
5094.772,0.154,1.165,0.365,0.505,10.015,2663.828,0.295,1.902,0.246,31.92,1232.019,0.457,0.169,6,1.875,2.3
5077.352,0.154,1.082,0.325,0.506,10.079,2637.526,0.305,1.817,0.245,31.783,1238.494,0.481,-1.348,7,0,0
5096.001,0.155,1.896,0.365,0.491,9.998,2695.154,0.304,3.531,0.246,31.748,1233.793,0.177,1.172,5,1.006,1.7
5046.866,0.154,1.163,0.351,0.505,10.015,2662.047,0.295,1.935,0.246,31.885,1231.798,0.447,0.365,6,1.718,2.25
6243.874,0.155,1.973,0.355,0.48,9.901,2567.637,0.302,3.397,0.246,35.483,1437.588,0.077,1.731,3,0.758,1.5
6151.767,0.155,1.209,0.329,0.487,9.466,2630.225,0.302,3.528,0.248,35.774,1222.644,0.395,0.693,7,1.263,1.85
5047.495,0.155,1.994,0.324,0.508,11.166,2663.828,0.295,3.56,0.245,31.754,1275.003,0.15,1.145,6,1.017,1.7
5368.424,0.155,2.036,0.339,0.49,10.072,2642.253,0.285,3.543,0.247,35.593,1331.816,0.112,1.691,3,0.765,1.55
5076.93,0.155,2.038,0.356,0.477,10.052,2692.744,0.302,3.544,0.246,31.888,1217.621,0.188,1.129,4,1.028,1.75
6142.458,0.155,1.964,0.347,0.49,9.913,2567.637,0.302,3.734,0.246,35.283,1437.775,0.068,1.857,5,0.705,1.45
5393.506,0.155,1.896,0.364,0.491,10.023,2695.112,0.335,3.519,0.246,31.911,1330.168,0.121,1.271,6,0.949,1.65
5058.8,0.156,1.224,0.365,0.487,11.041,2649.967,0.295,3.519,0.246,31.963,1211.219,0.388,0.777,6,1.239,1.85
6134.114,0.155,1.944,0.365,0.49,9.902,2570.609,0.296,3.565,0.246,35.329,1437.775,0.069,1.771,3,0.754,1.55
5019.073,0.156,2.031,0.364,0.488,10.052,2651.523,0.304,3.519,0.259,31.821,1314.393,0.135,1.235,5,0.965,1.65
5052.134,0.14,1.989,0.363,0.529,9.902,2663.936,0.292,3.518,0.246,31.754,1301.065,0.133,1.224,6,0.975,1.7
5096.639,0.155,1.899,0.364,0.491,9.998,2695.112,0.315,3.519,0.248,31.738,1226.938,0.182,1.095,5,1.048,1.75
6142.458,0.155,1.973,0.363,0.48,10.025,2567.599,0.302,3.397,0.246,35.445,1437.775,0.068,1.964,3,0.669,1.4
5226.875,0.156,1.233,0.356,0.487,11.071,2663.896,0.37,3.641,0.246,31.9,1211.287,0.383,0.792,8,1.221,1.85
5073.61,0.155,1.637,0.346,0.49,10.057,2677.738,0.286,3.519,0.243,31.753,1222.927,0.185,1.019,5,1.092,1.75
5076.864,0.156,2.031,0.364,0.477,10.052,2651.523,0.304,3.519,0.259,31.885,1314.608,0.125,1.239,5,0.963,1.65
5048.948,0.154,1.237,0.365,0.493,9.974,2663.653,0.295,3.519,0.245,31.745,1211.219,0.381,0.825,5,1.209,1.8
5094.445,0.154,1.163,0.367,0.505,8.257,2664.353,0.295,1.935,0.246,31.885,1232.019,0.447,0.163,8,1.794,2.15
4544.587,0.136,1.889,0.362,0.467,10.424,2656.372,0.322,3.493,0.21,32.135,1202.355,0.216,0.843,9,1.177,1.8
4718.895,0.144,1.054,0.347,0.513,10.121,2684.499,0.301,1.077,0.248,36.16,1200.859,0.692,-3.714,6,0,0
4901.399,0.144,1.007,0.361,0.514,10.124,2687.442,0.301,1.077,0.252,35.577,1237.435,0.692,-3.681,5,0,0
5800.759,0.146,1.926,0.36,0.513,10.132,2569.253,0.286,3.531,0.253,35.558,1245.233,0.17,1.683,2,0.769,1.55
5666.159,0.146,2.03,0.346,0.506,10.114,2501.018,0.288,3.562,0.253,35.551,1473.014,0.04,1.993,3,0.659,1.45
4292.046,0.15,1.401,0.346,0.472,10.254,2696.087,0.319,3.456,0.251,32.503,1206.327,0.299,0.47,7,1.562,2.2
5644.792,0.152,1.956,0.36,0.507,10.116,2531.633,0.288,3.608,0.241,35.579,1469.477,0.053,1.798,4,0.724,1.55
4753.68,0.152,1.985,0.354,0.508,10.114,2688.674,0.286,3.587,0.244,35.424,1241.303,0.18,1.096,3,1.046,1.7
5662.14,0.152,1.925,0.347,0.469,10.164,2513.04,0.333,3.576,0.248,32.374,1474.714,0.11,1.583,7,0.795,1.6
4902.55,0.128,1.013,0.319,0.522,10.114,2687.33,0.278,1.409,0.258,31.819,1203.685,0.597,-2.485,9,0,0
5656.359,0.152,1.04,0.346,0.514,9.835,2653.41,0.323,1.154,0.213,35.877,1200.705,0.67,-3.625,8,0,0
4529.912,0.144,1.413,0.356,0.465,10.195,2678.123,0.307,3.509,0.248,32.325,1238.924,0.293,0.763,7,1.229,1.85
5657.205,0.152,1.956,0.36,0.507,10.119,2572.511,0.325,3.608,0.245,35.791,1474.499,0.083,1.682,5,0.795,1.55
5671.922,0.144,1.919,0.345,0.473,10.11,2598.928,0.322,3.418,0.244,33.42,1523.515,0.081,1.692,6,0.753,1.55
5665.574,0.14,1.054,0.347,0.513,9.971,2653.41,0.323,1.154,0.212,35.665,1200.705,0.67,-3.592,7,0,0
5792.52,0.14,1.039,0.36,0.513,10.121,2690.45,0.281,1.551,0.255,31.764,1231.913,0.557,-2.062,6,0,0
4739.027,0.152,1.057,0.354,0.514,10.117,2574.1,0.301,1.241,0.252,33.47,1234.364,0.645,-2.715,6,0,0
5825.076,0.146,1.034,0.358,0.491,10.116,2690.354,0.289,1.854,0.255,31.764,1232.265,0.483,0.172,5,1.874,2.3
5500.461,0.14,1.07,0.362,0.513,9.846,2679.19,0.335,1.211,0.247,34.178,1201.014,0.654,-3.437,8,0,0
5791.848,0.152,1.039,0.36,0.513,10.121,2690.24,0.281,1.549,0.255,31.764,1233.577,0.557,-1.829,5,0,0
4744.268,0.144,1.016,0.345,0.513,9.595,2680.307,0.297,1.333,0.244,32.128,1200.282,0.619,-2.907,7,0,0
4745.349,0.144,1.086,0.361,0.514,10.115,2682.958,0.281,1.345,0.248,32.357,1202.569,0.616,-2.29,6,0,0
4718.182,0.146,1.969,0.35,0.514,10.112,2691.655,0.286,3.429,0.252,36.324,1246.556,0.187,1.069,4,1.052,1.7
5665.38,0.154,1.988,0.347,0.515,10.117,2687.004,0.307,3.53,0.248,35.49,1500.426,0.118,1.973,2,0.664,1.45
5381.197,0.154,1.719,0.355,0.507,10.112,2691.663,0.304,3.399,0.246,33.447,1292.485,0.14,1.253,5,0.973,1.7
4902.876,0.152,1.027,0.354,0.514,10.117,2682.261,0.301,1.179,0.253,35.577,1237.435,0.663,-3.56,5,0,0
4904.273,0.152,1.985,0.347,0.508,10.151,2678.822,0.286,3.54,0.243,35.359,1241.306,0.172,1.355,3,0.92,1.7
6367.182,0.152,2.029,0.347,0.472,10.124,2564.307,0.323,3.667,0.252,33.163,1486.425,0.098,1.659,6,0.765,1.55
5656.98,0.152,1.926,0.36,0.507,9.721,2568.959,0.287,3.608,0.245,35.56,1474.499,0.069,1.711,4,0.763,1.5
4877.603,0.152,1.921,0.346,0.477,10.42,2589.261,0.322,3.608,0.246,35.441,1482.522,0.159,1.634,4,0.78,1.55
5656.757,0.146,1.982,0.36,0.489,9.733,2502.908,0.287,3.609,0.245,35.559,1497.204,0.043,1.899,3,0.681,1.5
5386.319,0.152,1.727,0.354,0.508,10.114,2680.54,0.307,3.37,0.246,32.433,1284.028,0.144,0.975,6,1.109,1.75
4718.182,0.152,1.993,0.347,0.508,10.132,2686.578,0.322,1.851,0.252,32.189,1201.653,0.471,0.847,5,1.183,1.75
5797.34,0.152,1.039,0.362,0.514,10.132,2652.165,0.322,1.213,0.255,34.202,1228.915,0.653,-2.157,5,0,0
4744.268,0.144,1.007,0.361,0.513,9.595,2687.336,0.301,1.338,0.241,32.128,1200.282,0.618,-2.872,8,0,0
5754.198,0.152,1.956,0.36,0.506,10.114,2575.001,0.281,3.608,0.245,35.577,1478.221,0.071,1.825,3,0.72,1.45
5332.907,0.152,1.985,0.354,0.508,10.114,2681.279,0.286,3.587,0.246,35.388,1254.279,0.164,1.507,3,0.839,1.6
4833.24,0.152,1.727,0.354,0.508,10.114,2680.54,0.307,3.454,0.246,32.433,1276.465,0.167,0.935,5,1.129,1.75
5804.562,0.146,2.038,0.346,0.506,10.114,2501.012,0.288,3.562,0.253,35.551,1473.014,0.04,2.023,2,0.647,1.45
5800.756,0.147,1.039,0.359,0.513,10.129,2690.531,0.286,1.212,0.248,35.5,1236.935,0.654,-3.203,4,0,0
4887.671,0.146,1.079,0.361,0.52,10.13,2683.29,0.311,1.891,0.253,31.898,1200.689,0.461,-1.945,6,0,0
5361.235,0.153,1.726,0.355,0.507,10.118,2691.663,0.306,3.402,0.246,32.402,1292.485,0.138,1.313,5,0.934,1.7
4718.22,0.127,1.015,0.32,0.513,10.114,2687.33,0.278,1.417,0.247,31.819,1203.685,0.595,-2.417,8,0,0
4902.55,0.127,1.012,0.361,0.514,10.114,2676.114,0.287,1.439,0.258,31.819,1203.416,0.589,-2.178,8,0,0
5800.756,0.147,1.039,0.359,0.513,10.129,2690.531,0.286,1.218,0.248,31.784,1236.935,0.652,-2.006,5,0,0
5805.539,0.127,1.004,0.229,0.504,9.987,2674.763,0.323,1.036,0.253,34.91,1203.863,0.704,-3.809,7,0,0
5784.445,0.15,2.037,0.339,0.519,9.966,2394.943,0.322,3.409,0.255,31.893,1253.615,0.164,1.521,2,0.827,1.65
5906.753,0.121,1.011,0.235,0.519,9.269,2649.834,0.321,1.133,0.257,34.867,1201.926,0.676,-3.693,9,0,0
5784.211,0.143,1.949,0.34,0.487,10.024,2394.943,0.303,3.491,0.255,33.176,1442.336,0.065,1.992,2,0.642,1.5
4528.799,0.131,1.56,0.364,0.445,8.896,2675.115,0.283,3.526,0.253,33.186,1253.94,0.22,0.642,8,1.373,2.1
5783.756,0.146,1.095,0.363,0.5,9.93,2402.815,0.304,3.511,0.254,31.887,1255.243,0.453,0.884,3,1.186,1.8
5903.058,0.143,1.035,0.379,0.521,9.962,2689.673,0.323,1.791,0.252,32.773,1201.797,0.488,-0.276,7,1.618,1.95
5777.63,0.143,1.01,0.364,0.491,9.983,2398.675,0.322,1.378,0.255,31.84,1203.741,0.606,-1.327,4,1.636,1.95
4881.421,0.144,1.598,0.364,0.444,9.977,2698.891,0.283,3.526,0.254,33.193,1253.94,0.201,0.948,6,1.124,1.8
5908.944,0.143,1.068,0.364,0.519,9.966,2675.657,0.302,3.512,0.251,31.787,1215.613,0.466,0.756,5,1.266,1.85
5784.198,0.143,2.052,0.365,0.472,9.93,2438.289,0.32,3.602,0.255,32.396,1391.147,0.087,1.454,4,0.853,1.7
4528.799,0.12,1.591,0.364,0.445,8.896,2699.5,0.283,3.526,0.254,33.186,1253.94,0.219,0.918,8,1.143,1.8
5142.554,0.143,1.961,0.338,0.52,9.93,2667.882,0.321,3.517,0.257,31.727,1283.804,0.144,1.041,4,1.065,1.7
5779.819,0.148,1.004,0.249,0.52,9.98,2692.107,0.318,1.139,0.255,35.475,1216.299,0.675,-3.664,5,0,0
5783.96,0.143,1.012,0.365,0.518,9.966,2394.943,0.322,3.409,0.255,31.84,1251.249,0.494,0.746,3,1.262,1.85
5871.592,0.143,1.934,0.365,0.521,9.932,2390.546,0.302,3.461,0.253,32.984,1393.888,0.071,1.635,4,0.786,1.6
5777.988,0.143,1.01,0.364,0.522,9.983,2398.675,0.322,1.391,0.253,31.807,1203.507,0.603,-0.001,4,1.582,1.95
5855.061,0.146,1.004,0.363,0.542,9.963,2694.7,0.333,1.625,0.255,33.025,1213.048,0.536,-2.265,8,0,0
5777.388,0.143,1.004,0.229,0.49,9.985,2689.783,0.323,1.195,0.253,34.91,1203.863,0.659,-3.638,6,0,0
5806.904,0.148,1.004,0.364,0.477,9.983,2668.887,0.304,1.134,0.255,35.469,1203.888,0.676,-3.581,4,0,0
5843.01,0.145,1.004,0.365,0.496,9.982,2687.86,0.322,1.589,0.256,31.927,1204.931,0.546,-2.997,6,0,0
5808.401,0.146,1.012,0.365,0.522,9.987,2698.024,0.323,1.73,0.253,31.806,1200.078,0.506,-1.67,5,1.743,2
5776.532,0.149,1.01,0.365,0.499,9.99,2682.302,0.322,1.601,0.255,31.947,1203.907,0.543,-2.679,5,0,0
5776.483,0.143,1.01,0.229,0.49,9.985,2689.64,0.323,1.607,0.253,31.771,1203.863,0.541,-2.314,6,0,0
5786.687,0.143,1.054,0.365,0.52,10.04,2631.496,0.32,1.844,0.253,31.714,1251.606,0.473,0.275,5,1.784,2.25
5804.68,0.143,1.012,0.365,0.49,9.985,2698.553,0.323,1.708,0.253,31.839,1200.341,0.512,-2.042,5,0,0
5872.505,0.148,2.037,0.339,0.519,9.982,2394.943,0.322,3.409,0.255,31.893,1253.068,0.165,1.478,3,0.848,1.7
5808.401,0.146,1.012,0.365,0.522,10.039,2398.298,0.323,1.728,0.255,31.725,1202.978,0.506,0.551,4,1.526,2.15
5806.478,0.148,1.01,0.364,0.491,9.983,2648.054,0.304,1.338,0.255,32.73,1203.888,0.618,-2.802,5,0,0
5814.465,0.143,1.003,0.363,0.492,9.963,2402.008,0.317,1.195,0.254,34.96,1215.541,0.659,-2.81,4,0,0
5780.702,0.146,1.961,0.364,0.522,9.926,2675.246,0.323,3.516,0.253,31.726,1282.349,0.145,1.668,3,0.757,1.55
5805.539,0.143,1.004,0.234,0.459,9.987,2674.766,0.323,1.048,0.253,34.983,1202.561,0.701,-3.749,7,0,0
5805.539,0.127,1.004,0.235,0.49,9.987,2674.763,0.323,1.253,0.248,34.867,1201.929,0.642,-3.608,7,0,0
5804.675,0.143,1.003,0.234,0.49,9.985,2690.264,0.321,1.196,0.253,34.907,1216.287,0.658,-3.369,6,0,0
5805.539,0.127,1.004,0.229,0.49,9.987,2690.061,0.321,1.131,0.253,34.91,1203.863,0.677,-3.743,7,0,0
5779.917,0.143,1.023,0.337,0.519,9.966,2395.246,0.322,1.654,0.255,31.893,1253.615,0.527,0.245,4,1.698,2.05
5784.445,0.143,1.037,0.365,0.52,9.966,2674.174,0.322,3.409,0.255,31.718,1237.836,0.482,0.847,4,1.219,1.85
5725.177,0.146,1.004,0.363,0.542,9.963,2694.7,0.349,1.635,0.255,33.025,1213.048,0.533,-2.126,8,0,0
5805.074,0.144,1.098,0.365,0.5,9.983,2674.283,0.333,1.778,0.254,31.85,1251.587,0.492,0.155,6,1.877,2.3
5776.958,0.149,1.004,0.363,0.52,9.983,2682.124,0.318,1.136,0.255,35.489,1203.935,0.675,-3.56,4,0,0
5784.445,0.143,1.964,0.365,0.52,10.024,2392.457,0.303,3.491,0.255,33.088,1258.943,0.161,1.641,2,0.781,1.65
5786.807,0.146,1.016,0.364,0.52,9.964,2396.677,0.302,1.245,0.255,32.978,1216.222,0.644,-2.071,4,0,0
5808.062,0.143,1.007,0.235,0.52,9.928,2668.945,0.321,3.512,0.251,31.718,1214.836,0.497,0.192,5,1.853,2.3
5787.041,0.146,1.004,0.363,0.542,9.962,2694.7,0.333,1.625,0.255,33.029,1212.761,0.536,-2.241,7,0,0
4522.549,0.144,1.598,0.364,0.444,9.977,2698.891,0.283,3.526,0.254,33.193,1253.94,0.22,0.945,6,1.124,1.8
5776.532,0.149,1.01,0.365,0.599,9.99,2682.12,0.321,1.34,0.256,31.928,1203.946,0.617,-3.326,6,0,0
5806.77,0.148,1.05,0.364,0.521,9.983,2668.887,0.322,1.143,0.255,35.64,1203.888,0.673,-2.929,4,0,0
5784.211,0.143,1.949,0.34,0.487,10.024,2394.943,0.303,3.46,0.255,33.176,1397.281,0.068,1.77,2,0.736,1.55
5806.414,0.146,1.012,0.365,0.491,9.983,2699.186,0.323,1.717,0.255,31.847,1203.97,0.509,-1.868,5,0,0
4986.187,0.146,1.938,0.361,0.477,10.136,2405.054,0.304,3.546,0.253,35.684,1242.156,0.172,1.44,2,0.875,1.7
4640.359,0.171,1.07,0.339,0.48,10.092,2610.836,0.269,1.904,0.243,32.094,1201.781,0.465,0.121,8,1.926,2.3
4634.325,0.171,1.66,0.339,0.384,9.157,2506.124,0.269,3.202,0.247,34.515,1201.792,0.232,0.963,10,1.122,1.8
4852.328,0.147,1.277,0.346,0.48,10.137,2407.187,0.284,1.467,0.245,32.559,1215.705,0.581,0.229,5,1.825,2.25
5466.307,0.147,1.938,0.362,0.48,9.933,2445.067,0.29,3.423,0.254,35.573,1412.469,0.058,1.999,3,0.653,1.45
4943.431,0.119,1.081,0.348,0.48,10.139,2611.302,0.284,1.906,0.243,32.091,1201.713,0.46,0.24,7,1.817,2.25
4640.359,0.145,1.07,0.339,0.48,10.092,2404.2,0.269,1.904,0.253,32.094,1201.781,0.465,0.676,6,1.357,2.05
4941.142,0.126,1.893,0.348,0.554,10.721,2569.84,0.345,3.187,0.25,35.638,1244.105,0.171,1.13,9,1.039,1.75
4847.495,0.147,1.277,0.347,0.48,10.137,2401.401,0.29,1.543,0.246,32.559,1320.104,0.559,0.73,5,1.262,1.8
4217.526,0.147,1.923,0.349,0.505,9.938,2394.317,0.305,3.187,0.253,35.58,1243.292,0.273,1.298,3,0.946,1.65
4756.277,0.147,1.277,0.362,0.48,10.072,2356.826,0.306,3.463,0.245,32.691,1203,0.362,0.822,5,1.211,1.8
5319.694,0.147,1.916,0.347,0.496,10.092,2379.421,0.29,3.45,0.245,35.601,1398.667,0.083,1.852,4,0.709,1.5
4826.251,0.147,1.277,0.346,0.48,10.137,2407.187,0.284,1.513,0.245,32.559,1251.369,0.568,0.454,5,1.588,2.1
5048.039,0.171,1.665,0.348,0.479,10.069,2506.124,0.306,3.312,0.253,34.534,1241.411,0.172,1.157,7,1.01,1.75
5048.039,0.171,1.66,0.349,0.478,9.31,2506.124,0.272,3.601,0.253,34.534,1249.64,0.17,1.208,8,0.987,1.7
4852.328,0.147,1.277,0.346,0.48,10.137,2407.187,0.255,1.467,0.245,32.627,1215.705,0.581,0.18,6,1.942,2.35
5466.33,0.148,1.938,0.362,0.48,9.994,2405.151,0.29,3.423,0.254,35.621,1398.148,0.068,1.933,2,0.684,1.45
5318.844,0.148,1.944,0.352,0.513,9.213,2409.973,0.306,3.618,0.245,34.534,1368.672,0.088,1.645,5,0.777,1.65
5319.694,0.15,1.916,0.347,0.497,10.143,2379.421,0.269,3.602,0.245,34.534,1366.474,0.103,1.61,6,0.805,1.65
5433.913,0.148,1.313,0.346,0.48,10.098,2408.468,0.291,3.586,0.247,32.544,1208.861,0.344,0.862,4,1.187,1.8
5106.607,0.15,1.941,0.35,0.497,10.136,2417.656,0.291,3.189,0.256,35.707,1347.789,0.12,1.593,4,0.814,1.6
4852.328,0.147,1.277,0.346,0.48,10.129,2406.702,0.31,1.499,0.245,32.935,1215.705,0.572,0.32,5,1.768,2.25
4932.536,0.146,1.944,0.352,0.511,10.132,2408.08,0.306,3.181,0.245,35.636,1315.678,0.15,1.409,3,0.881,1.65
4987.078,0.147,1.368,0.362,0.483,10.098,2408.413,0.211,3.388,0.247,32.723,1229.467,0.316,1.093,5,1.055,1.8
5449.924,0.147,1.938,0.362,0.48,9.993,2404.908,0.29,3.429,0.254,35.581,1347.789,0.101,1.782,2,0.73,1.55
4641.205,0.17,1.663,0.361,0.389,10.019,2506.833,0.288,3.451,0.246,35.572,1200.543,0.222,1.126,6,1.038,1.75
4360.26,0.147,1.416,0.349,0.483,10.59,2410.63,0.281,3.121,0.257,32.675,1202.818,0.292,1.012,6,1.104,1.75
4248.777,0.146,1.873,0.346,0.48,10.073,2405.054,0.29,3.577,0.253,35.481,1201.821,0.267,1.386,3,0.907,1.7
4958.377,0.171,1.534,0.361,0.511,10.07,2394.708,0.295,3.176,0.25,33.008,1217.895,0.233,1.076,6,1.066,1.75
4937.62,0.147,1.474,0.349,0.408,10.487,2408.388,0.299,3.177,0.247,32.679,1210.067,0.263,1.032,7,1.082,1.8
5449.778,0.145,1.938,0.362,0.509,9.994,2404.873,0.29,3.285,0.256,35.644,1342.038,0.105,1.732,3,0.748,1.55
4939.639,0.181,1.315,0.339,0.407,9.159,2506.124,0.306,3.207,0.247,35.63,1209.966,0.343,0.781,8,1.221,1.85
5315.304,0.147,1.353,0.361,0.499,10.123,2408.388,0.217,3.172,0.247,32.682,1216.011,0.324,0.904,6,1.164,1.8
4939.639,0.172,1.66,0.339,0.484,10.084,2565.144,0.273,3.207,0.247,34.572,1204.407,0.197,1.046,8,1.082,1.8
5064.006,0.147,1.923,0.362,0.48,9.993,2404.908,0.29,3.429,0.254,35.581,1347.789,0.127,1.707,2,0.757,1.6
5758.667,0.147,1.867,0.346,0.483,10.098,2408.457,0.291,3.452,0.246,35.628,1398.696,0.068,1.882,3,0.706,1.5
4640.339,0.17,1.886,0.346,0.48,10.061,2621.645,0.284,3.583,0.246,32.543,1205.897,0.2,1.141,6,1.02,1.7
5066.087,0.147,1.432,0.362,0.483,10.553,2408.388,0.217,3.066,0.257,32.679,1202.818,0.284,0.991,7,1.12,1.8
5453.16,0.147,1.938,0.362,0.48,10.059,2445.067,0.29,3.451,0.246,35.572,1412.469,0.06,1.955,3,0.674,1.45
5458.797,0.147,1.333,0.354,0.48,10.098,2401.338,0.281,3.465,0.247,32.747,1206.02,0.334,1.058,4,1.081,1.8
5066.087,0.147,1.292,0.362,0.483,10.098,2408.388,0.211,3.191,0.257,32.679,1202.776,0.354,0.84,6,1.198,1.85
4981.997,0.147,1.083,0.336,0.483,10.097,2408.413,0.209,1.505,0.247,32.723,1242.835,0.57,0.268,6,1.829,2.3
4939.639,0.181,1.309,0.348,0.407,10.573,2507.155,0.303,3.207,0.247,35.63,1209.966,0.346,0.681,8,1.255,1.85
5087.52,0.15,1.936,0.35,0.477,10.072,2567.843,0.291,3.393,0.252,32.274,1328.348,0.123,1.242,4,0.956,1.65
5321.988,0.148,1.917,0.347,0.48,10.098,2409.409,0.302,3.597,0.247,32.544,1359.734,0.094,1.67,4,0.765,1.55
4991.974,0.143,1.938,0.362,0.48,9.993,2404.908,0.292,3.429,0.254,35.581,1347.789,0.139,1.669,2,0.778,1.6
4986.187,0.147,1.938,0.361,0.513,9.868,2406.99,0.3,3.545,0.25,35.684,1330.977,0.14,1.651,2,0.79,1.6
4899.928,0.148,1.356,0.347,0.48,10.132,2408.449,0.284,3.472,0.247,32.544,1203.257,0.322,1.235,4,0.991,1.75
4687.741,0.147,1.474,0.349,0.408,10.487,2569.668,0.295,3.188,0.247,32.679,1210.067,0.263,0.882,8,1.175,1.8
4969.612,0.171,1.651,0.361,0.401,9.157,2509.393,0.295,3.202,0.247,35.639,1201.792,0.199,0.998,8,1.102,1.8
5200.522,0.168,1.387,0.341,0.493,10.092,2675.971,0.286,1.118,0.234,35.62,1200.73,0.681,-3.258,7,0,0
5376.263,0.168,1.716,0.34,0.464,10.301,2637.489,0.32,3.188,0.221,32.547,1269.446,0.154,1.032,10,1.073,1.8
5521.588,0.156,2.016,0.352,0.493,10.031,2400.066,0.289,3.392,0.248,35.521,1201.883,0.199,1.751,2,0.746,1.55
5342.775,0.156,1.424,0.35,0.493,10.067,2400.321,0.291,3.466,0.248,35.577,1205.477,0.288,1.116,3,1.063,1.8
5376.133,0.156,1.393,0.351,0.493,10.082,2683.226,0.291,1.333,0.246,32.174,1200.885,0.619,-0.188,6,1.643,1.95
5376.112,0.147,1.249,0.341,0.493,10.082,2683.226,0.289,1.203,0.246,32.666,1201.285,0.656,-2.173,6,0,0
5376.112,0.168,1.07,0.346,0.464,10.088,2694.015,0.289,1.486,0.246,32.632,1201.22,0.575,-1.803,8,0,0
5348.292,0.156,1.423,0.35,0.493,10.031,2636.408,0.291,3.464,0.248,35.528,1205.477,0.288,0.698,4,1.333,2.05
5376.112,0.13,1.119,0.341,0.464,10.082,2683.226,0.291,1.28,0.245,31.885,1204.927,0.634,-3.114,8,0,0
5354.581,0.156,1.387,0.351,0.493,10.089,2596.438,0.289,1.187,0.248,35.651,1271.794,0.661,-2.578,5,0,0
5354.123,0.147,1.515,0.341,0.493,10.088,2676.616,0.289,1.12,0.245,35.459,1202.249,0.68,-3.175,5,0,0
5228.19,0.154,1.713,0.363,0.483,10.235,2643.69,0.303,3.396,0.222,32.795,1200.357,0.2,0.907,7,1.158,1.8
5376.263,0.156,1.713,0.339,0.464,10.243,2643.745,0.32,3.173,0.222,32.547,1265.044,0.157,1.014,9,1.095,1.8
5316.526,0.168,1.387,0.341,0.493,10.092,2675.971,0.286,1.122,0.234,35.62,1202.239,0.679,-2.85,7,0,0
5347.008,0.156,1.47,0.339,0.48,10.067,2400.891,0.29,3.392,0.248,35.654,1405.954,0.265,1.486,3,0.877,1.6
5314.484,0.147,1.232,0.343,0.493,10.088,2683.224,0.289,1.53,0.256,32.621,1201.285,0.563,0.295,6,1.754,2.2
5327.318,0.147,1.424,0.34,0.493,10.087,2683.214,0.291,1.279,0.248,32.149,1201.213,0.635,-2.082,6,0,0
5224.664,0.154,1.96,0.351,0.491,9.862,2658.513,0.286,3.487,0.248,32.447,1229.164,0.181,1.216,4,0.981,1.7
5376.263,0.168,1.719,0.339,0.455,10.243,2658.425,0.32,3.173,0.221,32.55,1265.044,0.157,0.965,10,1.118,1.8
5253.134,0.151,1.939,0.365,0.464,10.035,2636.322,0.291,3.149,0.25,31.941,1307.197,0.129,1.133,6,1.014,1.75
5393.019,0.156,1.426,0.365,0.464,9.945,2619.153,0.292,3.7,0.244,32.488,1219.54,0.287,0.757,7,1.237,1.85
